TIME,ID,AGE,S,ETHBLACK,ASVABC,URBAN,REGNE,REGNC,REGW,REGS,EARNINGS,AGESQ
0,2415,18,12,0,60.25,1,0,0,1,0,7.0643096,324
0,2417,23,13,0,47.25,1,0,0,1,0,17.556047,529
0,2418,20,12,0,49.5,1,0,0,1,0,5.940876,400
0,2421,20,12,0,49.75,0,0,1,0,0,5.4458032,400
0,2423,21,12,0,49.75,0,0,1,0,0,5.6171741,441
0,2425,20,12,0,32.5,0,0,1,0,0,6.7977309,400
0,2436,20,12,0,48.75,0,0,1,0,0,9.5587168,400
0,2445,21,12,0,56.75,0,0,1,0,0,10.282284,441
0,2446,20,11,0,29.75,0,0,1,0,0,7.1404753,400
0,2447,21,12,0,50.75,0,0,1,0,0,5.7123804,441
0,2450,20,12,0,50,0,0,1,0,0,5.2553892,400
0,2451,20,12,0,57,0,0,1,0,0,9.9014597,400
0,2452,19,12,0,47,0,0,1,0,0,5.1982656,361
0,2455,22,12,0,51,1,0,1,0,0,7.6165071,484
0,2457,19,10,0,34.5,1,0,1,0,0,7.3308868,361
0,2460,20,12,0,50,0,0,1,0,0,13.328884,400
0,2462,21,11,0,44.5,0,0,1,0,0,6.7215662,441
0,2463,22,15,0,62.75,1,0,0,1,0,11.424761,484
0,2469,19,12,0,46,0,0,1,0,0,5.940876,361
0,2474,21,14,0,61.75,0,0,1,0,0,12.738605,441
0,2478,19,12,0,50.75,0,0,1,0,0,8.3210325,361
0,2481,20,8,0,44,0,0,1,0,0,5.9027925,400
0,2483,22,12,0,40.5,0,0,1,0,0,5.4648418,484
0,2495,21,8,0,42.25,0,0,1,0,0,13.328884,441
0,2498,22,12,0,49.5,0,0,1,0,0,3.8082535,484
0,2501,22,12,0,46.25,0,0,1,0,0,5.9979982,484
0,2504,19,12,0,54.5,0,0,1,0,0,5.7123804,361
0,2508,21,14,0,62.75,1,0,1,0,0,11.062976,441
0,2509,18,12,0,58.25,0,0,1,0,0,6.3978643,324
0,2518,23,13,0,57,0,0,1,0,0,7.8069191,529
0,2522,21,12,0,53.5,0,0,1,0,0,9.5206337,441
0,2525,20,10,0,47,0,0,1,0,0,8.5876112,400
0,2535,22,12,0,45.75,0,0,1,0,0,6.6644421,484
0,2537,21,12,0,46.25,0,0,1,0,0,8.3781576,441
0,2538,20,12,0,32.5,0,0,1,0,0,5.9027925,400
0,2543,22,12,0,49.75,1,0,1,0,0,13.804917,484
0,2548,19,12,0,34,0,0,1,0,0,6.3407426,361
0,2556,19,12,0,56.5,0,0,1,0,0,6.0932055,361
0,2561,19,12,0,31.5,0,0,1,0,0,6.6644421,361
0,2564,19,12,0,49,0,0,1,0,0,5.9027925,361
0,2566,19,12,0,57,0,0,1,0,0,4.7603168,361
0,2568,22,14,0,60.75,1,0,1,0,0,8.5685701,484
0,2573,21,12,0,60.75,0,0,1,0,0,9.7110462,441
0,2575,22,12,0,47.5,1,0,1,0,0,7.6165071,484
0,2577,18,12,0,44.5,1,0,1,0,0,6.1312866,324
0,2578,18,12,0,38.25,0,0,1,0,0,8.4733648,324
0,2580,19,12,0,55.25,0,0,0,0,1,5.9027925,361
0,2582,18,12,0,38,0,0,0,0,1,5.7123804,324
0,2586,19,12,0,49.5,0,0,0,0,1,5.4267607,361
0,2590,19,12,0,58.25,0,0,0,0,1,6.5311542,361
0,2594,17,11,0,48.5,0,0,0,0,1,11.995996,289
0,2595,20,12,0,40.5,0,0,0,0,1,8.3019934,400
0,2613,21,12,0,61.25,0,0,0,0,1,7.6165071,441
0,2619,22,16,0,52.75,1,0,0,0,1,11.424761,484
0,2620,21,12,0,56,0,0,0,0,1,11.348595,441
0,2689,20,12,0,47,1,0,0,0,1,7.1404753,400
0,2711,20,12,0,48.75,0,0,0,0,1,6.6454024,400
0,2716,19,9,1,35.5,0,0,0,0,1,6.6073189,361
0,2718,19,12,1,39,0,0,0,0,1,15.233014,361
0,2721,21,9,0,32.25,1,0,0,0,1,7.6165071,441
0,2728,20,10,0,54.25,0,0,0,0,1,10.472698,400
0,2730,20,12,0,42.75,0,0,0,0,1,6.1884127,400
0,2733,21,12,1,35.5,0,0,0,0,1,6.1884127,441
0,2734,19,12,1,44.25,0,0,0,0,1,8.3210325,361
0,2735,18,12,1,39,1,0,0,0,1,6.9691024,324
0,2738,19,12,0,52.5,0,0,0,0,1,6.1884127,361
0,2741,22,12,0,54.5,0,0,0,0,1,8.1306219,484
0,2742,22,13,0,58,0,0,0,0,1,6.6644421,484
0,2745,21,12,0,57.5,0,0,0,0,1,10.472698,441
0,2746,20,12,0,46,0,0,0,0,1,6.1884127,400
0,2747,22,9,0,39.25,0,0,0,0,1,7.8069191,484
0,2751,22,12,1,45,0,0,0,0,1,9.7300873,484
0,2753,22,12,0,45.5,1,0,0,0,1,5.9027925,484
0,2762,20,12,1,37,0,0,0,0,1,5.9979982,400
0,2764,21,12,1,34.75,0,0,0,0,1,5.4648418,441
0,2768,19,12,1,37,0,0,0,0,1,8.5876112,361
0,2774,22,14,0,58.75,0,0,0,0,1,7.6165071,484
0,2816,19,12,0,37,0,0,0,0,1,8.3210325,361
0,2823,19,12,0,55.5,1,1,0,0,0,6.1884127,361
0,2833,20,12,0,58.5,1,1,0,0,0,13.233681,400
0,2835,21,12,0,49,1,1,0,0,0,7.1404753,441
0,2839,21,13,0,58,1,1,0,0,0,11.424761,441
0,2841,21,14,0,62.5,1,1,0,0,0,10.777355,441
0,2853,19,11,0,61.75,1,1,0,0,0,7.4641771,361
0,2856,20,14,0,55.75,1,1,0,0,0,9.9205008,400
0,2865,19,11,0,40.25,1,1,0,0,0,6.6644421,361
0,2866,18,12,0,53,1,1,0,0,0,3.5416753,324
0,2877,21,14,0,61,1,1,0,0,0,8.5685701,441
0,2879,22,12,0,41.5,1,1,0,0,0,7.1404753,484
0,2880,20,12,0,48,1,1,0,0,0,13.900127,400
0,2882,19,11,0,40,1,1,0,0,0,6.2645764,361
0,2887,22,12,0,53.5,1,1,0,0,0,9.5206337,484
0,2922,19,12,0,46.75,1,1,0,0,0,13.595462,361
0,2925,23,16,0,63,1,1,0,0,0,6.7596507,529
0,2927,19,11,0,60.75,1,1,0,0,0,7.6165071,361
0,2934,18,7,0,34.75,1,1,0,0,0,3.3703046,324
0,2951,20,10,1,41.5,1,1,0,0,0,6.1884127,400
0,2994,20,12,0,55.25,1,1,0,0,0,3.9605837,400
0,2995,20,12,0,46.5,1,1,0,0,0,5.940876,400
0,2996,21,12,0,56.75,0,1,0,0,0,7.1404753,441
0,2997,21,12,0,56,1,1,0,0,0,7.1404753,441
0,2998,18,12,0,53,1,1,0,0,0,6.0932055,324
0,3000,19,12,0,44.5,1,1,0,0,0,6.7596507,361
0,3006,18,12,1,49.75,1,1,0,0,0,5.8266277,324
0,3009,22,14,1,39.25,1,1,0,0,0,8.1496611,484
0,3010,23,14,1,42,1,1,0,0,0,8.892272,529
0,3023,18,12,0,47.25,1,1,0,0,0,4.1129136,324
0,3025,21,12,0,63,1,1,0,0,0,11.957915,441
0,3026,18,12,0,50.25,1,1,0,0,0,6.6644421,324
0,3034,22,12,0,51.75,1,1,0,0,0,9.0255594,484
0,3037,21,12,0,57.25,1,1,0,0,0,16.185078,441
0,3039,19,12,0,58.25,1,1,0,0,0,6.6644421,361
0,3040,17,12,0,50.5,1,1,0,0,0,5.9979982,289
0,3042,18,12,0,49.5,1,1,0,0,0,6.3026586,324
0,3050,20,8,0,34.25,1,1,0,0,0,8.1496611,400
0,3052,21,12,0,56.75,1,1,0,0,0,12.795729,441
0,3054,20,12,0,45.75,1,1,0,0,0,9.0446014,400
0,3057,21,12,0,44,1,1,0,0,0,8.0925388,441
0,3059,22,12,0,41.5,1,1,0,0,0,12.129285,484
0,3062,22,16,0,61,1,1,0,0,0,14.185743,484
0,3068,22,12,1,45.5,1,1,0,0,0,7.8069191,484
0,3074,19,10,1,29.5,1,1,0,0,0,5.9979982,361
0,3075,22,12,1,36,1,1,0,0,0,6.6644421,484
0,3079,21,12,0,55.75,0,1,0,0,0,5.7123804,441
0,3083,21,14,0,52.75,0,0,0,0,1,8.3591146,441
0,3090,19,12,0,56,0,1,0,0,0,6.0741639,361
0,3093,23,12,0,39.25,0,1,0,0,0,4.6651106,529
0,3096,21,13,0,54.75,1,1,0,0,0,8.0925388,441
0,3098,19,12,0,58.5,1,1,0,0,0,11.15818,361
0,3100,22,12,0,46.25,1,1,0,0,0,8.911314,484
0,3101,18,11,0,52.5,1,1,0,0,0,5.9027925,324
0,3108,19,12,0,48.75,0,1,0,0,0,6.2074513,361
0,3111,19,12,0,61,1,1,0,0,0,10.510778,361
0,3113,20,12,0,49,1,1,0,0,0,6.6454024,400
0,3116,23,12,0,54.75,1,1,0,0,0,17.13714,529
0,3117,20,13,0,53.25,1,1,0,0,0,10.796396,400
0,3119,20,11,0,32.75,1,1,0,0,0,6.854856,400
0,3125,20,12,0,38.75,1,1,0,0,0,7.426095,400
0,3140,21,13,0,51,1,1,0,0,0,11.424761,441
0,3144,22,12,0,40,1,1,0,0,0,4.7603168,484
0,3148,18,9,0,34.25,1,1,0,0,0,6.3788228,324
0,3176,22,12,1,53,1,1,0,0,0,8.4543228,484
0,3177,19,12,1,37.75,1,1,0,0,0,8.7970638,361
0,3178,18,12,1,41.75,1,1,0,0,0,6.9691024,324
0,3196,20,12,0,53.5,1,1,0,0,0,13.900127,400
0,3200,21,8,0,48.5,1,1,0,0,0,11.653255,441
0,3202,20,12,0,47.5,1,1,0,0,0,12.662439,400
0,3207,22,12,0,55.25,1,1,0,0,0,7.0833507,484
0,3208,20,12,0,61.75,1,1,0,0,0,13.08135,400
0,3232,22,12,0,56.5,1,1,0,0,0,7.8640423,484
0,3233,21,12,0,53,1,1,0,0,0,6.3978643,441
0,3234,20,12,0,56.25,1,1,0,0,0,6.854856,400
0,3235,19,12,0,58.75,1,1,0,0,0,7.1404753,361
0,3237,20,13,0,50.25,1,1,0,0,0,9.8252916,400
0,3261,19,9,1,36.75,1,1,0,0,0,4.988812,361
0,3277,22,12,0,59,1,1,0,0,0,14.871225,484
0,3279,20,12,0,40,1,1,0,0,0,12.091206,400
0,3292,21,13,0,50.25,0,1,0,0,0,6.474031,441
0,3293,22,12,0,55,1,1,0,0,0,6.7406092,484
0,3296,18,8,0,57,1,1,0,0,0,6.6644421,324
0,3307,22,15,1,37.5,1,1,0,0,0,14.395195,484
0,3311,18,11,1,41,1,0,1,0,0,12.053122,324
0,3328,19,11,0,57,1,0,1,0,0,8.911314,361
0,3336,22,12,0,41.25,1,0,1,0,0,18.013037,484
0,3344,22,12,0,54.25,1,0,1,0,0,8.0925388,484
0,3355,20,13,0,56.25,1,0,1,0,0,10.015706,400
0,3359,20,12,0,59.5,1,0,1,0,0,6.6644421,400
0,3364,20,14,0,57.5,1,0,1,0,0,8.7970638,400
0,3373,20,12,0,38.75,1,0,1,0,0,5.8075852,400
0,3392,22,13,1,46.25,1,0,1,0,0,10.567904,484
0,3399,22,12,0,60.75,1,0,1,0,0,24.4109,484
0,3401,19,12,0,47.75,1,0,1,0,0,7.1404753,361
0,3413,22,12,0,60.75,1,0,1,0,0,10.586945,484
0,3414,22,16,0,53.5,1,0,0,1,0,11.424761,484
0,3416,18,12,0,51,1,0,0,1,0,8.3971996,324
0,3419,23,14,0,50.75,1,0,1,0,0,9.235013,529
0,3420,21,14,0,57.5,1,0,0,0,1,9.0636406,441
0,3421,18,12,0,54.75,1,0,1,0,0,7.8830848,324
0,3429,22,16,0,62.25,1,0,0,1,0,7.7307558,484
0,3440,18,11,0,40.5,1,0,1,0,0,8.0925388,324
0,3455,20,12,0,56,1,0,1,0,0,18.089203,400
0,3467,22,12,0,49,1,0,1,0,0,7.6165071,484
0,3470,20,12,0,50,1,0,1,0,0,13.328884,400
0,3475,18,10,0,37.75,1,0,1,0,0,6.1884127,324
0,3482,21,13,0,40.75,1,0,1,0,0,13.08135,441
0,3488,19,12,0,53,1,0,1,0,0,6.8929372,361
0,3493,22,12,0,56.25,0,0,1,0,0,11.634212,484
0,3494,22,12,0,55.5,0,0,1,0,0,17.13714,484
0,3495,23,12,0,51.5,0,0,1,0,0,11.424761,529
0,3498,20,14,0,45.25,1,0,1,0,0,9.8824186,400
0,3503,22,12,0,58.5,0,0,1,0,0,16.470697,484
0,3505,20,12,0,52.75,1,0,1,0,0,9.3302212,400
0,3513,18,12,0,42.25,1,0,1,0,0,7.6165071,324
0,3518,22,12,0,45.75,1,0,1,0,0,8.2258272,484
0,3526,21,12,0,52.25,1,0,1,0,0,10.472698,441
0,3527,19,12,0,53.75,1,0,1,0,0,8.6256914,361
0,3531,21,13,0,57.25,1,0,1,0,0,8.3971996,441
0,3537,22,12,0,49,1,0,1,0,0,6.5121131,484
0,3538,23,12,1,56.5,1,0,1,0,0,16.108913,529
0,3547,20,13,1,47.25,1,0,1,0,0,9.0446014,400
0,3556,20,12,0,44.25,1,0,1,0,0,13.576422,400
0,3563,20,12,0,43.5,1,0,1,0,0,9.3492613,400
0,3564,18,12,0,38.5,1,0,1,0,0,6.6644421,324
0,3566,22,12,0,54.25,1,0,1,0,0,7.6165071,484
0,3567,19,12,0,58.5,1,0,1,0,0,11.139143,361
0,3570,18,9,0,34.5,1,0,1,0,0,6.1884127,324
0,3575,22,12,0,48.75,1,0,1,0,0,13.957246,484
0,3579,23,12,0,54.75,1,0,1,0,0,5.2173071,529
0,3580,20,12,0,57,1,0,1,0,0,9.2730942,400
0,3589,20,12,0,54.5,1,0,1,0,0,12.871893,400
0,3590,20,13,0,61.5,0,0,1,0,0,5.9027925,400
0,3591,19,12,0,58.25,1,0,1,0,0,7.6165071,361
0,3595,19,12,0,51,1,0,1,0,0,11.424761,361
0,3597,21,14,0,52.25,1,0,1,0,0,5.3886776,441
0,3598,20,12,0,40.25,1,0,1,0,0,17.841667,400
0,3599,19,12,0,54,1,0,1,0,0,5.9979982,361
0,3600,21,12,0,57.75,1,0,1,0,0,8.6637764,441
0,3602,23,12,0,55.5,0,0,1,0,0,14.071497,529
0,3603,20,12,0,52.5,1,0,1,0,0,6.5121131,400
0,3605,21,12,0,59.25,1,0,1,0,0,6.493072,441
0,3607,23,10,0,45.25,1,0,1,0,0,5.4838848,529
0,3608,22,16,0,61.75,1,0,1,0,0,15.366302,484
0,3610,21,12,0,43.75,1,0,1,0,0,4.0367489,441
0,3611,19,12,0,50,1,0,1,0,0,8.5685701,361
0,3617,21,13,0,60.25,1,0,1,0,0,6.5692372,441
0,3621,22,12,0,37,1,0,1,0,0,10.529821,484
0,3628,22,15,0,57,1,0,1,0,0,11.824627,484
0,3637,22,12,0,43.75,0,0,1,0,0,8.5876112,484
0,3651,20,12,0,54.5,0,0,1,0,0,7.7117133,400
0,3653,20,12,0,53.5,1,0,1,0,0,8.3019934,400
0,3655,18,12,0,40.75,1,0,1,0,0,6.3407426,324
0,3662,22,12,0,45.25,0,0,1,0,0,7.5022578,484
0,3678,20,13,0,58.25,1,0,1,0,0,8.0163746,400
0,3693,17,9,0,45.75,1,0,0,0,1,7.6165071,289
0,3694,21,11,0,51.75,1,0,1,0,0,14.280951,441
0,3706,22,13,0,53,1,0,1,0,0,7.5593829,484
0,3708,19,12,0,60.25,1,0,1,0,0,10.472698,361
0,3713,23,12,0,57,1,0,1,0,0,13.328884,529
0,3715,21,12,0,60.25,1,0,1,0,0,7.7307558,441
0,3717,17,12,0,60.5,1,0,1,0,0,6.2455354,289
0,3719,22,12,0,44.75,1,0,1,0,0,8.0734978,484
0,3720,22,12,0,57.5,1,0,1,0,0,11.424761,484
0,3721,19,12,0,60.5,1,0,1,0,0,5.9027925,361
0,3725,22,12,0,50.75,1,0,1,0,0,16.470697,484
0,3727,17,10,0,54.5,1,0,1,0,0,5.3315539,289
0,3730,22,14,0,61.75,1,0,1,0,0,17.13714,484
0,3736,20,12,0,54.5,1,0,1,0,0,7.6736312,400
0,3737,18,12,0,52,1,0,1,0,0,6.0932055,324
0,3739,19,12,0,53.75,1,0,1,0,0,9.996664,361
0,3740,18,11,0,36.75,1,0,1,0,0,9.0255594,324
0,3746,19,12,0,45,1,0,1,0,0,8.5685701,361
0,3748,21,12,0,61,1,0,1,0,0,7.1404753,441
0,3755,18,12,0,56.5,1,0,1,0,0,11.215304,324
0,3759,18,12,0,48.5,1,0,1,0,0,11.900792,324
0,3764,22,12,0,59,1,0,1,0,0,5.9027925,484
0,3769,21,12,0,47,0,0,1,0,0,5.9027925,441
0,3772,18,12,0,52.25,1,0,1,0,0,5.7123804,324
0,3777,20,12,0,54.25,1,0,1,0,0,14.280951,400
0,3779,22,13,0,61,1,0,1,0,0,9.1969299,484
0,3786,21,12,0,45.25,1,0,1,0,0,7.3118463,441
0,3787,22,15,0,56.5,1,0,1,0,0,8.9303541,484
0,3788,18,12,0,56.5,1,0,1,0,0,6.6644421,324
0,3791,22,12,0,57.5,1,0,1,0,0,10.872563,484
0,3793,21,12,0,53.75,1,0,1,0,0,8.9303541,441
0,3801,21,12,0,46.5,1,0,1,0,0,17.841667,441
0,3802,20,12,0,59.75,1,0,1,0,0,11.900792,400
0,3814,20,12,0,52.75,1,0,1,0,0,6.4169078,400
0,3827,17,9,1,33,1,0,1,0,0,7.1404753,289
0,3829,20,12,0,51.75,1,0,1,0,0,12.852857,400
0,3831,20,12,0,45.75,1,0,1,0,0,7.6165071,400
0,3835,19,13,0,58.5,1,0,1,0,0,8.5685701,361
0,3839,21,12,0,48.75,1,0,1,0,0,6.6644421,441
0,3844,19,12,0,61,1,0,0,1,0,9.2921362,361
0,3845,20,12,0,51.25,1,0,1,0,0,6.6644421,400
0,3847,21,12,0,55,1,0,1,0,0,19.269764,441
0,3850,19,12,0,52.5,1,0,1,0,0,6.6263599,361
0,3859,20,12,0,38.25,1,0,1,0,0,7.1404753,400
0,3864,22,15,0,58,1,0,1,0,0,11.386679,484
0,3869,21,13,0,56.5,1,0,1,0,0,6.6644421,441
0,3908,20,13,0,49.25,1,0,1,0,0,8.6256914,400
0,3909,19,12,0,59.25,1,0,1,0,0,10.053789,361
0,3928,20,12,0,35,1,0,0,0,1,6.854856,400
0,3930,19,12,0,49,1,0,0,0,1,12.852857,361
0,3937,20,12,1,41.25,1,0,0,0,1,8.2829504,400
0,3958,19,8,1,36,1,0,0,0,1,3.8082535,361
0,3961,17,8,0,46.25,1,0,0,0,1,7.1404753,289
0,3962,21,12,0,61,1,0,0,0,1,6.854856,441
0,3970,22,16,0,56.75,1,0,0,0,1,6.6644421,484
0,3981,22,10,0,42,0,0,0,0,1,7.1404753,484
0,3982,21,12,0,43.75,0,0,0,0,1,3.0466027,441
0,3987,18,11,1,38,1,1,0,0,0,8.2448692,324
0,3990,21,12,0,49.25,1,0,0,0,1,17.13714,441
0,3991,18,9,0,34.75,1,0,0,0,1,2.589612,324
0,3993,21,12,0,48.5,1,0,0,0,1,7.2737646,441
0,4000,21,7,0,44.75,1,0,0,0,1,17.613174,441
0,4004,21,12,0,54.25,1,0,0,0,1,12.814773,441
0,4005,20,9,1,42.75,1,0,0,0,1,7.9402089,400
0,4008,22,12,1,37.75,1,0,0,0,1,8.3019934,484
0,4018,20,11,0,32.5,1,0,0,0,1,8.5685701,400
0,4025,17,9,0,45,1,0,0,0,1,5.9027925,289
0,4027,20,13,0,53.5,1,0,0,0,1,8.0163746,400
0,4029,16,9,0,45.25,1,0,0,0,1,8.3210325,256
0,4030,20,12,0,52.75,1,0,0,0,1,6.5121131,400
0,4035,18,13,0,50.5,1,0,0,0,1,6.6644421,324
0,4039,21,14,0,58.75,1,0,0,0,1,9.7491283,441
0,4042,19,12,0,56,1,0,0,0,1,3.31318,361
0,4046,20,9,0,36.5,1,0,0,0,1,8.5685701,400
0,4048,20,11,0,58,1,0,0,0,1,8.0925388,400
0,4049,19,11,0,49.25,1,0,0,0,1,6.7977309,361
0,4060,22,13,0,60.25,1,0,1,0,0,8.6447353,484
0,4067,18,12,0,50.5,1,0,0,0,1,6.474031,324
0,4084,22,16,0,58.25,1,0,0,0,1,6.8738966,484
0,4088,22,13,0,58.25,1,0,0,0,1,11.919835,484
0,4091,20,12,0,50,0,0,0,0,1,18.39386,400
0,4100,19,12,0,45.25,0,0,0,0,1,5.8837504,361
0,4101,19,12,0,46.75,0,0,0,0,1,8.0354147,361
0,4103,21,12,0,50.5,1,0,0,0,1,7.1785579,441
0,4105,21,12,0,48.25,1,0,0,0,1,8.0925388,441
0,4118,17,10,0,33.25,1,0,0,0,1,4.7603168,289
0,4119,23,9,0,41,1,0,0,0,1,8.854188,529
0,4121,22,12,0,38.25,0,0,0,0,1,6.1884127,484
0,4122,22,17,0,62.5,1,1,0,0,0,11.653255,484
0,4128,21,12,0,55.75,1,0,0,0,1,9.5206337,441
0,4136,21,8,0,32.25,1,0,0,0,1,2.9513962,441
0,4140,20,13,0,49,1,0,0,0,1,7.7117133,400
0,4156,17,9,0,34.75,0,0,0,0,1,6.1884127,289
0,4158,16,10,0,40.75,1,0,1,0,0,9.5206337,256
0,4162,19,12,0,46.75,1,0,0,0,1,14.280951,361
0,4170,20,14,0,55.5,1,0,0,0,1,6.0741639,400
0,4180,18,12,1,48,1,0,0,0,1,4.2842851,324
0,4188,17,12,0,54.25,1,0,0,0,1,6.7596507,289
0,4196,20,12,1,29.25,1,0,0,0,1,9.5206337,400
0,4201,18,10,1,31.5,1,0,0,0,1,6.0932055,324
0,4204,20,12,1,42,1,0,0,0,1,5.940876,400
0,4220,17,10,0,50.5,0,0,0,0,1,6.2074513,289
0,4232,20,12,0,54.25,1,0,0,0,1,4.7603168,400
0,4235,21,10,0,40.5,1,0,0,1,0,11.234348,441
0,4236,22,13,0,60,1,0,0,0,1,10.282284,484
0,4239,20,12,0,48.75,1,0,0,0,1,8.854188,400
0,4253,21,8,0,55.5,1,0,0,0,1,4.7603168,441
0,4255,22,16,0,53.25,1,0,0,0,1,9.1398087,484
0,4256,21,12,0,42.25,1,0,0,0,1,8.0925388,441
0,4257,22,14,0,51,1,0,0,0,1,9.235013,484
0,4258,20,12,0,55,1,0,0,0,1,15.899458,400
0,4261,20,6,0,40.5,1,0,0,0,1,9.5206337,400
0,4267,22,13,0,42.5,1,0,0,0,1,6.2074513,484
0,4278,20,12,0,55.25,1,0,0,0,1,10.472698,400
0,4279,21,11,0,59.25,1,0,0,0,1,14.280951,441
0,4292,22,13,0,55,1,0,0,0,1,6.9500637,484
0,4297,19,13,0,50.75,1,0,0,0,1,12.510115,361
0,4301,20,12,0,53,1,0,0,0,1,7.026227,400
0,4310,18,10,0,49.75,1,0,0,0,1,2.7609832,324
0,4312,18,12,1,31.75,1,0,0,0,1,6.4169078,324
0,4316,19,12,1,44.5,1,0,0,1,0,8.7589827,361
0,4328,21,12,0,54,1,0,0,1,0,9.1398087,441
0,4329,21,12,0,58.25,1,0,0,1,0,10.815441,441
0,4331,22,12,0,42,1,0,0,1,0,16.318367,484
0,4335,20,11,0,39.5,1,0,0,1,0,10.94873,400
0,4336,21,12,0,30.5,1,0,0,1,0,5.9027925,441
0,4337,20,13,0,53.75,1,0,0,1,0,4.5699043,400
0,4345,20,12,0,48,1,0,0,1,0,7.3308868,400
0,4355,23,15,0,57.5,1,0,0,1,0,3.674964,529
0,4357,21,12,0,57.75,1,0,1,0,0,19.231678,441
0,4365,19,12,0,59.75,0,0,1,0,0,3.1608496,361
0,4366,16,8,0,55.25,1,0,0,1,0,6.9691024,256
0,4370,19,12,0,50.75,1,0,0,1,0,12.719565,361
0,4371,18,12,0,49,1,0,0,1,0,6.5692372,324
0,4377,20,12,0,36,1,0,0,1,0,21.764172,400
0,4395,22,12,0,56.25,1,0,0,1,0,15.233014,484
0,4396,20,11,0,44,1,0,0,1,0,6.6263599,400
0,4398,22,11,0,47,1,0,0,1,0,12.433944,484
0,4402,22,12,0,50.75,1,0,0,1,0,5.9027925,484
0,4403,21,12,0,58.75,1,0,0,1,0,7.1404753,441
0,4422,17,11,0,52.25,1,0,0,1,0,6.1884127,289
0,4445,17,12,0,46,1,0,0,1,0,5.9027925,289
0,4450,22,12,0,49.25,1,0,0,1,0,8.5304861,484
0,4453,23,14,0,42,1,0,0,1,0,23.801584,529
0,4455,18,10,0,55.25,1,0,0,1,0,8.854188,324
0,4464,20,13,1,37.75,1,0,0,1,0,8.854188,400
0,4468,21,13,0,55.5,1,0,0,1,0,7.9211674,441
0,4469,18,12,0,39,1,0,0,1,0,7.0643096,324
0,4472,19,12,0,53.75,1,0,0,1,0,8.9493961,361
0,4474,18,10,0,38.75,1,0,0,1,0,6.6644421,324
0,4475,22,13,0,41,1,0,0,1,0,7.3499279,484
0,4517,19,13,0,45.25,1,0,0,1,0,6.1884127,361
0,4526,19,12,0,55.75,1,0,0,1,0,7.1404753,361
0,4534,22,12,0,59.75,1,0,0,1,0,9.1207657,484
0,4538,22,12,0,51.5,1,0,0,1,0,8.2258272,484
0,4545,23,11,0,54.75,1,0,0,1,0,21.954584,529
0,4547,19,12,0,48.25,1,0,0,1,0,5.4267607,361
0,4562,22,12,0,34.5,1,0,0,1,0,5.4267607,484
0,4567,22,16,0,56.75,1,0,0,1,0,9.9585829,484
0,4569,19,12,0,56.25,1,0,0,1,0,15.994662,361
0,4575,19,12,0,43,1,0,0,1,0,14.280951,361
0,4579,18,12,0,60,1,0,0,1,0,9.5206337,324
0,4580,20,12,0,53.5,1,0,0,1,0,5.9027925,400
0,4589,20,12,0,48.25,1,0,0,1,0,8.3781576,400
0,4593,22,13,0,49.5,1,0,0,1,0,7.426095,484
0,4597,18,9,0,41,1,0,0,1,0,5.3505964,324
0,4601,23,12,0,43.25,1,0,0,1,0,14.90931,529
0,4603,19,12,0,44.75,1,0,0,1,0,7.1404753,361
0,4605,21,13,0,62.5,1,0,0,1,0,6.493072,441
0,4607,21,14,0,54.25,1,0,0,1,0,11.424761,441
0,4611,22,16,0,61,1,0,0,1,0,18.431948,484
0,4612,21,12,0,59.5,1,0,0,1,0,7.6545868,441
0,4625,22,15,0,59.5,1,0,0,1,0,10.510778,484
0,4626,22,14,0,57,1,0,0,1,0,11.900792,484
0,4627,22,12,0,52.75,1,0,0,1,0,8.5685701,484
0,4628,20,12,0,52,1,0,0,1,0,12.167372,400
0,4634,19,13,0,55,1,0,0,1,0,9.0446014,361
0,4636,19,12,0,49.5,1,0,0,1,0,20.945396,361
0,4646,19,12,0,48,1,0,0,1,0,5.940876,361
0,4653,17,10,0,32.75,1,1,0,0,0,2.8561902,289
0,4665,22,13,0,59.5,1,1,0,0,0,9.5206337,484
0,4673,22,12,0,32.25,1,1,0,0,0,7.1404753,484
0,4677,18,12,0,50,1,0,0,0,1,5.7123804,324
0,4684,22,13,0,56.25,1,1,0,0,0,8.5685701,484
0,4685,19,12,0,43.75,1,1,0,0,0,7.9211674,361
0,4696,22,12,0,58,1,1,0,0,0,3.332221,484
0,4710,23,12,1,39,1,1,0,0,0,13.328884,529
0,4711,19,12,1,39.25,1,1,0,0,0,8.0354147,361
0,4716,20,12,0,35.5,1,1,0,0,0,6.9500637,400
0,4720,23,12,0,55.75,1,0,1,0,0,12.376825,529
0,4722,19,12,0,49.75,1,0,1,0,0,6.3788228,361
0,4729,21,12,0,52.5,1,0,1,0,0,13.328884,441
0,4731,20,11,0,41.25,1,0,1,0,0,11.062976,400
0,4738,22,12,0,59,1,0,1,0,0,20.221827,484
0,4750,18,12,0,38.25,1,0,1,0,0,11.462844,324
0,4751,19,11,0,37.25,1,0,1,0,0,10.091873,361
0,4753,21,16,0,62.5,0,0,1,0,0,9.0446014,441
0,4759,21,12,0,53,1,0,1,0,0,14.280951,441
0,4761,22,12,0,45.75,1,0,1,0,0,7.1404753,484
0,4764,19,11,0,48,1,0,1,0,0,7.1404753,361
0,4771,23,12,0,48,1,0,1,0,0,18.298653,529
